Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
3675,Tiger Stadium,30.412034999999996,-91.18381629999999,8115.241964503707,4.8,3630,"stadium,sports_complex,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Mall of Louisiana,30.389165,-91.0878718,2020.0640431031766,4.4,8688,"shopping_mall,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Louisiana State University,30.4132579,-91.1800023,7768.087927899769,4.6,998,"university,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,L'Auberge Casino & Hotel Baton Rouge,30.344647199999994,-91.1512925,8268.903719399255,4.2,6815,"hotel,casino,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Our Lady of the Lake Regional Medical Center,30.4036159,-91.10784939999999,786.0544527964265,4.2,2233,"hospital,point_of_interest,health,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Woman's Hospital,30.3862935,-91.03736459999999,6300.13565763675,3.6,315,"doctor,hospital,point_of_interest,health,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Hilton Baton Rouge Capitol Center,30.448439399999998,-91.1896536,9930.20834233808,4.0,2263,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Baton Rouge Marriott,30.423280599999995,-91.1341925,3930.6375663931244,4.3,1509,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Renaissance Baton Rouge Hotel,30.386942,-91.0946525,1979.4748691593743,4.4,1424,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,"Crowne Plaza Executive Center Baton Rouge, an IHG Hotel",30.421278,-91.136135,3977.7873528068744,4.2,1551,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Baton Rouge General - Bluebonnet,30.393403399999997,-91.09470879999999,1292.5446328410624,2.8,312,"hospital,physiotherapist,consultant,doctor,point_of_interest,health,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Embassy Suites by Hilton Baton Rouge,30.421277900000003,-91.1329344,3710.952455150568,4.0,1630,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Patrick F. Taylor Hall,30.407748399999996,-91.1794054,7655.727661203716,4.6,61,"university,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Drury Inn & Suites Baton Rouge,30.405384499999997,-91.10173549999999,236.49223434349267,4.5,1283,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Ochsner Medical Complex - The Grove,30.3862663,-91.0762773,3003.12473578311,4.7,1346,"hospital,point_of_interest,health,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Pete Maravich Assembly Center,30.414276100000002,-91.1846265,8222.61335778157,4.7,948,"stadium,sports_complex,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Our Lady of the Lake Children's Hospital,30.400535800000004,-91.0980835,436.0698874349625,3.4,154,"hospital,point_of_interest,health,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Perkins Rowe,30.3795616,-91.0949555,2777.7066881861256,4.6,4673,"shopping_mall,movie_theater,clothing_store,restaurant,food,point_of_interest,store,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,"WATERMARK Baton Rouge, Autograph Collection",30.4480888,-91.1879356,9767.929264196526,4.6,1034,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3675,Alex Box Stadium,30.4059884,-91.18803249999999,8475.33531205167,4.8,908,"stadium,sports_complex,athletic_field,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge South,7979 Essen Park Avenue Baton Rouge
3676,Meadowbrook Mall,39.312908199999995,-80.27231599999999,3623.486097902517,4.3,3424,"shopping_mall,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,North Central West Virginia Airport,39.296723899999996,-80.231201,4227.822780586691,4.4,139,"airport,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,United Hospital Center,39.3281703,-80.2396686,6143.300829654074,2.7,235,"hospital,doctor,health,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Louis A Johnson VA Medical Center,39.2703828,-80.36180639999999,7505.507255529076,3.8,93,"hospital,health,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Hilton Garden Inn Clarksburg Bridgeport,39.261668799999995,-80.2866225,2291.419128993036,4.1,730,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Hampton Inn Bridgeport/Clarksburg,39.3034001,-80.276008,2555.5905769822675,4.3,628,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,SpringHill Suites Bridgeport Clarksburg,39.2804662,-80.2756941,11.048256918273909,4.4,558,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Wingate by Wyndham Bridgeport,39.3259706,-80.232567,6273.154586420809,3.9,619,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,"Holiday Inn Express & Suites Bridgeport - Clarksburg, an IHG Hotel",39.3316702,-80.2372122,6585.9386575799035,4.5,430,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Courtyard Bridgeport Clarksburg,39.329811,-80.2359585,6464.146399630283,4.4,410,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Days Inn & Suites by Wyndham Bridgeport - Clarksburg,39.2809374,-80.28169670000001,529.5413814695943,3.6,615,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Best Western Plus Bridgeport Inn,39.28208600000001,-80.277243,234.10737567913256,4.2,675,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,TownePlace Suites Bridgeport Clarksburg,39.2796545,-80.2745916,120.35395959782547,4.4,382,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Microtel Inn & Suites by Wyndham Bridgeport,39.3239756,-80.2318447,6133.414818433556,4.2,336,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Hawthorn Suites by Wyndham Bridgeport/Clarksburg,39.331665,-80.2353744,6666.108665223724,4.4,288,"hotel,motel,extended_stay_hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Comfort Suites Bridgeport - Clarksburg,39.3331222,-80.23629,6765.411729691831,4.4,437,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,United States Postal Service,39.273141300000006,-80.283604,1063.9059916135755,3.6,53,"post_office,local_government_office,finance,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Quality Inn Bridgeport-Clarksburg,39.2817977,-80.28020500000001,426.4906694291834,3.4,362,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Department of Motor Vehicles,39.278552399999995,-80.3370207,5292.348129989494,3.7,175,"local_government_office,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3676,Super 8 by Wyndham Bridgeport/Clarksburg Area,39.30927,-80.273962,3211.052313401296,3.6,373,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive Bridgeport
3677,Steven F. Udvar-Hazy Center,38.9109189,-77.44420749999999,8012.771279172188,4.9,26536,"museum,tourist_attraction,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Fair Oaks Mall,38.862801,-77.358874,7743.518728550237,4.4,8926,"shopping_mall,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Inova Fair Oaks Hospital,38.885366,-77.38016549999999,7495.904179558814,2.9,385,"hospital,point_of_interest,health,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Cox Farms,38.881351699999996,-77.4865088,6050.602247687165,4.4,979,"farm,tourist_attraction,grocery_store,market,wholesaler,event_venue,store,food,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,King SPA,38.9163688,-77.48895739999999,9497.384287040695,4.4,2360,"spa,point_of_interest,health,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Air and Space Museum Gift Shop,38.9112073,-77.4432921,8044.066668052879,4.8,2345,"museum,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Manassas Mall,38.7719859,-77.5040188,9132.461699926982,4.0,5402,"shopping_mall,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Westfields Marriott Washington Dulles,38.874879199999995,-77.45614929999999,4166.835471512113,4.4,1745,"hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Spa World,38.836948799999995,-77.4265204,1430.0738875576026,4.1,2774,"spa,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,The Winery at Bull Run,38.8288884,-77.4982777,4927.765039060605,4.2,1125,"tourist_attraction,farm,wedding_venue,event_venue,food,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Manassas National Battlefield Park,38.8171429,-77.5352996,8364.985079331227,4.7,4818,"tourist_attraction,national_park,historical_landmark,park,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,UVA Health Prince William Medical Center,38.767611099999996,-77.48746779999999,8816.318773655403,2.3,531,"hospital,point_of_interest,health,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Virginia DMV Fairfax / Westfields Customer Service Center,38.8825265,-77.4668811,5282.01463668136,3.4,857,"local_government_office,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Fairfax Marriott at Fair Oaks,38.8634087,-77.3535496,8200.248888962456,4.2,1203,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Hilton Fairfax,38.857465999999995,-77.386555,5295.471949902572,4.0,769,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Bull Run Regional Park,38.801713899999996,-77.49154229999999,5904.512865410903,4.6,3482,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Paradise Springs Winery,38.7656424,-77.40510929999999,8774.28215937866,4.3,637,"tourist_attraction,farm,food,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Cub Run Rec Center,38.890082,-77.46855,6114.298409745252,4.4,227,"amusement_park,spa,swimming_pool,fitness_center,gym,general_contractor,sports_complex,point_of_interest,health,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Korean Central Presbyterian Church,38.827619299999995,-77.48041460000002,3486.0611385494385,4.7,166,"church,place_of_worship,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3677,Bull Run Festival of Lights,38.8016046,-77.49179389999999,5928.59571213764,4.0,114,"park,event_venue,point_of_interest,establishment",SpringHill Suites Centreville Chantilly,5920 Trinity Parkway Centreville
3678,WellSpan Chambersburg Hospital,39.9343801,-77.64669239999999,1278.9216781523887,2.6,251,"hospital,health,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Wilson College,39.9497297,-77.6495643,2075.00694913277,3.8,60,"university,school,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Hampton Inn Chambersburg,39.9084772,-77.6461034,3369.4456790645318,4.5,711,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,SpringHill Suites Chambersburg,39.9366347,-77.6320654,17.678475240004488,4.6,373,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Tru by Hilton Chambersburg,39.9305381,-77.636856,808.0969871310995,4.4,445,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,La Quinta Inn & Suites by Wyndham Chambersburg,39.9318059,-77.6344858,592.653786841754,4.3,644,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Comfort Inn,39.9649455,-77.57514599999999,5771.387769091287,4.1,395,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,"Country Inn & Suites by Radisson, Chambersburg, PA",39.9375873,-77.6309378,128.23562635396334,3.7,733,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,"Holiday Inn Express & Suites Chambersburg, an IHG Hotel",39.910936,-77.648591,3203.2251150275315,4.2,510,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Twin Bridge Campground,39.9449767,-77.7405359,9295.622287271819,4.6,433,"campground,camping_cabin,rv_park,storage,park,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Planet Fitness,39.9254999,-77.6081794,2389.6350393096627,4.4,627,"gym,fitness_center,spa,health,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Norlo Park,39.9117108,-77.5740817,5673.793724244995,4.7,650,"park,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,"Pennsylvania Department of Transportation - Drivers License Center, Chambersburg",39.925205,-77.6303922,1295.7757542641766,3.1,237,"point_of_interest,local_government_office,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
3678,Quality Inn & Suites,39.966398,-77.57732,5708.166147181818,3.8,441,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Chambersburg,451 Gateway Avenue Chambersburg
